oldid,genre_ids,id,popularity,title,vote_average,revenue
35,"[28, 12, 16, 878]",324857,96.244,Spider-Man: Into the Spider-Verse,8.4,375540831
344,"[10752, 18, 28, 36]",530915,47.094,1917,8.0,374733942
1595,"[35, 18, 53]",466272,47.219,Once Upon a Time… in Hollywood,7.4,374251247
847,"[28, 80, 18]",272,48.437,Batman Begins,7.7,374218673
6230,"[35, 10749]",3981,29.091,What Women Want,6.4,374111707
362,"[16, 12, 10751, 35]",862,131.666,Toy Story,8.0,373554033
5729,"[10751, 16, 12, 35]",270946,75.242,Penguins of Madagascar,6.5,373552094
7001,"[12, 28, 53, 878]",2080,6.93,X-Men Origins: Wolverine,6.2,373062864
7965,"[12, 14]",2268,26.617,The Golden Compass,6.0,372234864
4021,"[12, 16, 9648]",17578,33.129,The Adventures of Tintin,6.9,371940071
9426,"[878, 12, 28, 53]",72559,33.639,G.I. Joe: Retaliation,5.6,371876278
8013,"[28, 878, 53]",534,62.672,Terminator Salvation,6.0,371353001
3446,"[28, 12, 878]",1771,53.149,Captain America: The First Avenger,7.0,370569774
1060,"[28, 878]",137113,50.098,Edge of Tomorrow,7.6,370541256
5412,"[10749, 35]",544,27.514,There's Something About Mary,6.6,369884651
473,"[9648, 53, 18]",210577,58.419,Gone Girl,7.9,369330363
1534,"[28, 53, 18]",5503,24.805,The Fugitive,7.5,368875760
4418,"[14, 35, 16, 878, 10751]",228161,37.171,Home,6.8,368871007
7647,"[12, 28, 53, 878]",331,2.26,Jurassic Park III,6.1,368780809
5921,"[35, 18, 10749]",8346,12.547,My Big Fat Greek Wedding,6.5,368744044
4774,"[18, 10749]",337167,87.676,Fifty Shades Freed,6.7,368307760
5583,"[35, 18, 10749]",8488,28.571,Hitch,6.5,368100420
8016,"[16, 28, 35, 10751]",10555,49.409,Shark Tale,6.0,367275019
2365,"[28, 53]",1572,36.64,Die Hard: With a Vengeance,7.2,366101666
3206,"[28, 35, 14]",287947,91.416,Shazam!,7.0,366080049
8718,"[27, 9648, 53]",439079,75.696,The Nun,5.8,365550119
2280,"[10749, 35, 18]",509,22.164,Notting Hill,7.3,363889678
3560,"[12, 16, 35, 10751]",9487,63.741,A Bug's Life,7.0,363258859
7279,"[12, 35, 14, 10751]",181533,49.995,Night at the Museum: Secret of the Tomb,6.2,363204635
4973,"[28, 80, 18, 53]",13804,15.089,Fast & Furious,6.7,363164265
2487,"[28, 53, 878]",577922,64.815,Tenet,7.2,363129000
5502,"[53, 80]",163,22.556,Ocean's Twelve,6.6,362744280
9316,"[18, 12]",86834,32.612,Noah,5.6,362637473
9107,"[53, 878, 28, 12]",869,41.884,Planet of the Apes,5.7,362211740
7174,[35],109439,66.433,The Hangover Part III,6.2,362000072
6962,"[12, 28, 53]",36643,27.757,The World Is Not Enough,6.3,361832400
8840,"[35, 10751, 14, 16]",6477,47.587,Alvin and the Chipmunks,5.8,361366633
5751,"[28, 12, 18, 10751]",38575,61.236,The Karate Kid,6.5,359126022
4890,"[35, 10751, 12]",772,181.409,Home Alone 2: Lost in New York,6.7,358994850
3583,"[16, 35, 10751, 14]",76492,56.172,Hotel Transylvania,7.0,358375603
1986,"[28, 53, 878, 9648]",180,22.842,Minority Report,7.3,358372926
9,"[10749, 16, 18]",372058,101.593,Your Name.,8.5,357986087
3263,"[28, 18]",744,85.252,Top Gun,7.0,356830601
8601,"[14, 28, 12]",258489,35.548,The Legend of Tarzan,5.9,356743061
282,[18],14,33.529,American Beauty,8.0,356296601
7596,"[12, 28, 878]",72545,63.595,Journey 2: The Mysterious Island,6.1,355692760
1612,"[36, 18, 12]",568,23.98,Apollo 13,7.4,355237933
720,[18],380,23.406,Rain Man,7.8,354825435
5777,"[10751, 16]",10567,53.263,Dinosaur,6.5,354248063
2136,"[28, 878, 12]",49538,2.189,X-Men: First Class,7.3,353624124
3975,"[53, 9648]",402,32.256,Basic Instinct,6.9,352927224
4762,"[18, 9648, 80]",392044,29.573,Murder on the Orient Express,6.7,352794081
4026,"[12, 28, 53]",710,29.877,GoldenEye,6.9,352194034
375,"[18, 80]",640,39.793,Catch Me If You Can,8.0,352114312
1942,"[53, 80]",75656,47.227,Now You See Me,7.3,351723989
4526,"[80, 18, 53]",9740,6.051,Hannibal,6.8,351692268
3780,"[10749, 35, 80, 14]",854,53.785,The Mask,6.9,351583407
4720,"[16, 12, 10751]",381719,20.342,Peter Rabbit,6.7,351266433
1793,"[18, 10749]",64682,35.032,The Great Gatsby,7.4,351040419
2977,"[28, 12, 80]",1637,32.174,Speed,7.1,350448145
7261,"[16, 12, 35]",153518,40.56,The Angry Birds Movie,6.2,349779543
7283,"[28, 18, 878]",8656,28.973,Deep Impact,6.2,349464664
5944,"[16, 10751]",73723,50.866,The Lorax,6.5,348840316
5664,"[14, 10751, 35]",400650,25.818,Mary Poppins Returns,6.5,348807090
2658,"[28, 9648, 878, 53]",198663,124.144,The Maze Runner,7.2,348319861
5343,"[12, 28, 53, 9648]",2059,28.007,National Treasure,6.6,347512318
8868,"[14, 10751, 35, 16]",77931,38.262,The Smurfs 2,5.8,347434178
4881,"[28, 35, 80]",5175,41.787,Rush Hour 2,6.7,347325802
3729,"[28, 878]",2048,44.857,"I, Robot",6.9,347234916
4836,"[10751, 16, 14, 12, 35, 10402]",136799,55.935,Trolls,6.7,346864462
7936,"[28, 12, 80]",47971,87.574,xXx: Return of Xander Cage,6.1,346147658
3674,"[12, 16, 10751, 10749]",10530,39.47,Pocahontas,6.9,346079773
4659,"[10751, 35, 14]",8871,289.345,How the Grinch Stole Christmas,6.7,345823040
4405,"[28, 12, 878]",188927,36.42,Star Trek Beyond,6.8,343471816
5742,"[10751, 35, 16]",7518,31.138,Over the Hedge,6.5,343397247
9192,"[35, 14, 10751, 10402, 16]",55301,41.124,Alvin and the Chipmunks: Chipwrecked,5.7,342695435
5782,"[28, 53, 80]",8909,28.769,Wanted,6.5,342463063
9933,"[14, 35, 10751]",888,34.384,The Flintstones,5.3,341631208
1738,"[27, 18, 878]",447332,53.276,A Quiet Place,7.4,340952971
4349,"[35, 10751, 14, 10749]",4523,90.977,Enchanted,6.8,340487652
7751,"[28, 18, 10752]",53182,52.187,300: Rise of an Empire,6.1,337580051
9809,"[28, 80, 14]",414,31.457,Batman Forever,5.4,336529144
6995,"[12, 14, 28]",9543,43.404,Prince of Persia: The Sands of Time,6.2,336365676
1129,"[18, 14, 10749]",4922,46.247,The Curious Case of Benjamin Button,7.6,335802786
3025,"[28, 12, 53]",9802,33.045,The Rock,7.1,335062621
4171,"[80, 53, 28, 9648]",291805,36.813,Now You See Me 2,6.8,334901337
2856,"[12, 28, 80, 9648]",58574,46.249,Sherlock Holmes: A Game of Shadows,7.1,334615000
5713,"[10751, 28, 16, 12, 14, 878]",36218,21.322,Pokémon: Jirachi - Wish Maker,6.5,334000000
8948,"[28, 12, 14, 878]",9738,27.957,Fantastic Four,5.8,333535934
6645,"[12, 28, 53]",714,32.053,Tomorrow Never Dies,6.3,333011068
2175,"[12, 28]",87,50.962,Indiana Jones and the Temple of Doom,7.3,333000000
4605,"[12, 16, 10751]",105864,59.635,The Good Dinosaur,6.7,332207671
740,"[12, 35, 878]",165,41.8,Back to the Future Part II,7.7,332000000
8202,"[28, 12, 14]",311324,50.289,The Great Wall,6.0,331957105
4109,"[80, 35, 28]",187017,46.047,22 Jump Street,6.8,331333876
1006,"[35, 12, 878]",550988,135.216,Free Guy,7.6,331096766
4961,"[35, 10749]",1597,25.927,Meet the Parents,6.7,330444045
1335,"[14, 16, 35, 80]",856,33.424,Who Framed Roger Rabbit,7.5,329803958
925,"[18, 53, 27]",44214,36.536,Black Swan,7.7,329398046
6392,"[12, 35]",9671,22.003,Crocodile Dundee,6.4,328203506
57,"[80, 9648, 53]",807,49.334,Se7en,8.4,327311859
1589,"[28, 53, 80]",458156,99.005,John Wick: Chapter 3 - Parabellum,7.4,326709727
1811,"[35, 18, 10749]",350,59.543,The Devil Wears Prada,7.4,326551094
7080,"[53, 28]",260346,98.665,Taken 3,6.2,325771424
6274,"[28, 12, 18, 53]",2133,22.643,The Perfect Storm,6.4,325756637
2993,"[18, 16, 10751]",10545,34.351,The Hunchback of Notre Dame,7.1,325338851
4038,"[16, 10751, 18, 14]",17979,136.598,A Christmas Carol,6.9,325286646
3682,"[16, 28, 35, 10751, 878]",38055,50.634,Megamind,6.9,321885765
4816,"[12, 28, 35, 53, 80]",943,22.341,Lethal Weapon 3,6.7,321731527
5833,"[35, 10749]",20943,27.114,The Ugly Truth,6.5,321682600
6372,"[28, 12, 18]",20662,38.055,Robin Hood,6.4,321669741
132,"[18, 28, 53, 10752]",16869,61.191,Inglourious Basterds,8.2,321457747
4,"[18, 36, 10752]",424,60.385,Schindler's List,8.6,321365567
8573,"[10751, 35]",11674,49.61,101 Dalmatians,5.9,320689294
2199,"[27, 53]",259693,88.988,The Conjuring 2,7.3,320392818
4182,"[18, 53]",10998,21.058,Fatal Attraction,6.8,320145693
112,"[18, 35]",490132,32.348,Green Book,8.2,319700000
1239,"[27, 53]",138843,107.987,The Conjuring,7.5,319494638
2973,"[35, 10749, 18]",18240,77.455,The Proposal,7.1,317375031
2568,"[28, 35, 80]",90,22.877,Beverly Hills Cop,7.2,316360478
6084,"[28, 53]",9772,20.715,Air Force One,6.4,315156409
6716,"[28, 12, 53]",76163,45.634,The Expendables 2,6.3,314975955
8567,"[16, 10751, 35]",9982,36.84,Chicken Little,5.9,314432665
1717,"[35, 10749]",2898,21.369,As Good as It Gets,7.4,314178011
534,"[18, 10749]",453,38.984,A Beautiful Mind,7.9,313542341
4664,"[878, 28, 53, 12]",294254,73.806,Maze Runner: The Scorch Trials,6.7,312296056
7555,"[28, 27, 878]",173897,2.1,Resident Evil: The Final Chapter,6.1,312242626
6983,"[12, 35, 80, 878]",817,27.813,Austin Powers: The Spy Who Shagged Me,6.3,312016928
2500,"[16, 28, 35, 10751]",324849,39.536,The Lego Batman Movie,7.2,311950384
7911,"[10751, 12, 35, 14, 16]",228165,46.78,The SpongeBob Movie: Sponge Out of Water,6.1,311594032
4771,"[80, 53]",298,25.571,Ocean's Thirteen,6.7,311312624
363,"[18, 10751, 35, 28]",360814,16.892,Dangal,8.0,311000000
9318,"[35, 10749]",39451,22.735,Little Fockers,5.6,310650585
4804,"[16, 10751, 12, 14, 35]",5255,125.691,The Polar Express,6.7,310634054
5883,"[16, 10751, 12, 35]",13053,55.732,Bolt,6.5,309979994
4983,"[28, 53]",3595,16.438,Ransom,6.7,309492681
7894,"[35, 10749]",4806,17.069,Runaway Bride,6.1,309457509
529,"[35, 80, 9648]",546554,54.763,Knives Out,7.9,309232797
910,[18],22881,87.878,The Blind Side,7.7,309208309
1041,"[10749, 18]",222935,39.267,The Fault in Our Stars,7.6,307166834
456,[18],1402,41.913,The Pursuit of Happyness,7.9,307077295
1897,"[10751, 16, 14, 28, 12]",81188,81.646,Rise of the Guardians,7.4,306941670
1865,"[878, 18]",840,18.216,Close Encounters of the Third Kind,7.4,306889114
2848,"[35, 80, 18]",1574,21.758,Chicago,7.1,306776732
1841,"[28, 878, 35, 10751]",454626,120.896,Sonic the Hedgehog,7.4,306766470
5337,"[27, 9648, 53]",396422,50.365,Annabelle: Creation,6.6,306515884
160,"[18, 10751]",406997,32.305,Wonder,8.2,305937718
9965,"[28, 53]",47964,32.411,A Good Day to Die Hard,5.3,304654182
428,"[16, 10751, 12]",10674,105.249,Mulan,7.9,304320254
3788,"[18, 10749, 878]",274870,34.332,Passengers,6.9,303144152
8890,"[53, 28, 12, 878]",44833,50.511,Battleship,5.8,303025485
5119,[35],1624,27.224,Liar Liar,6.6,302710615
8980,"[12, 28, 53, 878]",14869,43.878,G.I. Joe: The Rise of Cobra,5.8,302469017
9188,"[14, 12]",57165,50.877,Wrath of the Titans,5.7,301970083
9421,"[12, 14, 28, 53]",1979,29.986,Fantastic Four: Rise of the Silver Surfer,5.6,301913131
4130,"[12, 14, 35, 10751]",879,27.15,Hook,6.8,300855000
3147,[18],1374,47.226,Rocky IV,7.1,300473716
5270,"[28, 12, 53, 10752]",1369,54.972,Rambo: First Blood Part II,6.6,300400432
6668,"[27, 12, 28]",7131,45.338,Van Helsing,6.3,300257475
7906,"[28, 12, 27, 878]",35791,1.861,Resident Evil: Afterlife,6.1,300228084
2923,"[878, 28, 12]",1924,46.762,Superman,7.1,300218018
8019,"[10751, 14, 35, 12]",10137,42.354,Stuart Little,6.0,300135367
5999,"[28, 35, 80]",96,22.954,Beverly Hills Cop II,6.5,299965036
5493,"[12, 10751, 14]",241259,43.844,Alice Through the Looking Glass,6.6,299457024
5310,"[35, 10749]",8874,15.354,My Best Friend's Wedding,6.6,299288605
3644,"[28, 878, 18]",39254,106.417,Real Steel,6.9,299268508
5930,"[16, 35, 10751, 12, 14]",12222,48.302,Horton Hears a Who!,6.5,298572799
3408,"[80, 35, 28]",402900,44.346,Ocean's Eight,7.0,297718711
1166,"[878, 53, 27]",520763,83.144,A Quiet Place Part II,7.6,297372261
6791,"[35, 10749]",9494,14.177,Look Who's Talking,6.3,296999813
8162,"[35, 80, 878]",818,28.116,Austin Powers in Goldmember,6.0,296938801
4328,"[14, 12, 10751, 18]",283366,64.058,Miss Peregrine's Home for Peculiar Children,6.8,296482446
3464,"[12, 28, 878]",36657,1.934,X-Men,7.0,296339527
1476,"[35, 14]",620,35.845,Ghostbusters,7.5,296187079
6448,"[28, 12, 878, 53]",262500,58.917,Insurgent,6.4,295238201
2335,"[16, 10751, 12, 35]",364689,54.845,Ferdinand,7.2,295038508
145,"[18, 53, 9648]",11324,52.753,Shutter Island,8.2,294800000
9205,"[35, 10751, 14]",3050,20.405,Doctor Dolittle,5.7,294456605
6344,"[28, 9648, 53]",27576,43.333,Salt,6.4,293329073
9802,"[16, 10751, 14, 28, 12, 35]",19585,20.322,G-Force,5.4,292817841
6609,"[28, 53]",447200,42.314,Skyscraper,6.3,292351275
166,"[18, 53, 80]",1422,34.082,The Departed,8.2,291465000
6249,"[18, 27, 9648, 53]",2655,19.544,What Lies Beneath,6.4,291420351
7575,"[35, 18, 10749]",37786,31.979,Sex and the City 2,6.1,290745055
7648,"[28, 14, 878, 12]",268896,65.481,Pacific Rim: Uprising,6.1,290061297
3979,"[10749, 36, 35]",1934,17.933,Shakespeare in Love,6.9,289317794
4073,"[35, 10749]",9602,30.511,Coming to America,6.9,288752301
3758,"[28, 12, 878]",157350,51.281,Divergent,6.9,288747895
2102,"[28, 18, 53]",2502,26.531,The Bourne Supremacy,7.3,288500217
5947,"[35, 10749]",9522,19.039,Wedding Crashers,6.5,288485135
5603,"[35, 10749]",55721,22.359,Bridesmaids,6.5,288383523
2911,"[878, 28, 12, 53]",336843,63.359,Maze Runner: The Death Cure,7.1,288175335
6714,"[14, 35, 10751]",8839,44.28,Casper,6.3,287928194
8156,"[10751, 16, 12, 35]",5559,47.074,Bee Movie,6.0,287594577
7197,"[35, 10749]",2770,41.617,American Pie 2,6.2,287553595
3965,"[35, 10402]",254470,36.695,Pitch Perfect 2,6.9,287506194
12,"[14, 18, 80]",497,63.801,The Green Mile,8.5,286801374
807,"[18, 10751, 10402, 10749]",15121,22.551,The Sound of Music,7.7,286214286
5268,"[28, 878, 12, 9648]",75612,34.71,Oblivion,6.6,286168572
5816,"[878, 28, 18, 53]",68724,39.544,Elysium,6.5,286140700
702,"[10402, 18, 36]",614934,77.763,Elvis,7.8,286000000
5367,"[28, 12, 35, 80, 53]",944,23.599,Lethal Weapon 4,6.6,285444603
6951,"[28, 12, 878]",49529,57.76,John Carter,6.3,284139100
7381,"[16, 10751]",77950,30.601,Turbo,6.2,282570682
4539,"[35, 10749, 18]",634,24.944,Bridget Jones's Diary,6.8,281929795
3910,"[28, 14]",364,36.867,Batman Returns,6.9,280000000
7331,"[28, 53, 10749]",37710,33.178,The Tourist,6.2,278731369
1995,"[27, 53]",381288,73.048,Split,7.3,278454358
6663,[35],4247,76.507,Scary Movie,6.3,278019771
8502,"[28, 12, 53]",7451,29.132,xXx,5.9,277448382
7234,"[28, 53]",49040,25.0,The Bourne Legacy,6.2,276572938
1868,"[28, 12, 14]",350312,31.557,Bāhubali 2: The Conclusion,7.4,275947313
7916,"[9648, 12, 35]",9637,64.453,Scooby-Doo,6.1,275650703
4037,"[36, 18]",72976,17.825,Lincoln,6.9,275293450
6,"[16, 10751, 14]",129,78.142,Spirited Away,8.5,274925095
8642,"[12, 14, 28, 53]",1995,29.73,Lara Croft: Tomb Raider,5.9,274703340
6525,"[28, 12, 14]",338970,52.955,Tomb Raider,6.3,274650803
7185,"[53, 12, 28]",27578,58.9,The Expendables,6.2,274470394
3651,"[35, 18, 10749]",9390,21.707,Jerry Maguire,6.9,273552592
5361,"[12, 28, 35, 53, 80]",8961,49.295,Bad Boys II,6.6,273339556
1352,"[16, 10751]",11544,65.127,Lilo & Stitch,7.5,273144151
4665,"[16, 12, 10751]",82703,36.312,Mr. Peabody & Sherman,6.7,272912430
65,"[80, 18, 53]",274,9.473,The Silence of the Lambs,8.3,272742922
6557,[35],38365,86.894,Grown Ups,6.3,271430189
2679,"[10749, 10751, 16]",10198,85.134,The Princess and the Frog,7.2,270997378
7311,[35],195589,25.76,Neighbors,6.2,270665134
4634,"[18, 9648, 53]",37233,19.609,The Firm,6.7,270248367
4103,[18],1371,28.869,Rocky III,6.8,270000000
4346,"[35, 80]",138832,37.989,We're the Millers,6.8,269994119
323,[18],13223,34.815,Gran Torino,8.0,269958228
9820,"[12, 28, 18, 14]",7840,30.659,"10,000 BC",5.4,269784201
5852,"[16, 12, 10751, 14]",116711,36.307,Epic,6.5,268426634
8769,"[12, 18, 28]",147441,55.498,Exodus: Gods and Kings,5.8,268031828
3378,"[16, 18, 10751]",3170,56.946,Bambi,7.0,267447150
5225,"[18, 35, 10749]",6964,18.0,Something's Gotta Give,6.6,266728738
6702,"[10749, 18]",4478,21.139,Indecent Proposal,6.3,266614059
1110,"[18, 80]",4982,29.013,American Gangster,7.6,266465037
7442,"[12, 28, 878]",9804,28.057,Waterworld,6.2,264218220
194,"[35, 18]",37165,47.842,The Truman Show,8.1,264118201
8794,"[28, 12, 35, 80, 53]",4327,27.271,Charlie's Angels,5.8,264105545
1295,"[12, 14, 28, 53, 878]",18,49.07,The Fifth Element,7.5,263920180
3235,"[10751, 14, 16, 10749]",11224,85.945,Cinderella,7.0,263591415
2383,"[12, 14, 10751]",8844,12.241,Jumanji,7.2,262821940
4609,[35],496,18.802,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,6.7,262552893
6224,"[16, 35, 10751, 878]",9928,41.02,Robots,6.4,262511490
6959,"[35, 10749]",9801,22.217,Bridget Jones: The Edge of Reason,6.3,262500000
7336,"[28, 35]",37834,35.546,Knight and Day,6.2,261989769
2217,"[28, 12, 878]",861,29.008,Total Recall,7.3,261317921
5925,"[878, 28, 12]",290859,61.482,Terminator: Dark Fate,6.5,261119292
7783,"[28, 12, 37]",57201,35.978,The Lone Ranger,6.1,260502115
4545,"[53, 878, 9648]",37686,35.031,Super 8,6.8,260095986
1292,"[878, 18]",335984,74.176,Blade Runner 2049,7.5,259239658
3097,"[35, 12, 10751]",116149,25.415,Paddington,7.1,259207227
9696,"[28, 12, 35]",9471,33.446,Charlie's Angels: Full Throttle,5.5,259175788
6228,"[28, 35, 80]",5174,44.452,Rush Hour 3,6.4,258022233
3355,[35],9427,11.835,The Full Monty,7.0,257850122
10,"[35, 53, 18]",496243,61.895,Parasite,8.5,257591776
9055,[27],250546,45.693,Annabelle,5.7,257047661
2526,"[18, 10749]",132316,11.615,Jab Tak Hai Jaan,7.2,256884693
6088,"[18, 9648, 53]",6947,24.498,The Village,6.4,256697520
1681,[18],462,19.201,Erin Brockovich,7.4,256271286
2497,"[35, 10751]",14306,30.347,Marley & Me,7.2,255743093
5548,"[27, 53]",424139,44.317,Halloween,6.6,255614941
1025,"[9648, 53, 27]",419430,56.484,Get Out,7.6,255407969
3513,"[27, 53, 9648]",458723,36.504,Us,7.0,255105930
5997,"[28, 12, 53]",9350,24.476,Cliffhanger,6.5,255000211
8779,"[35, 9648, 28, 12]",383785,20.345,Kung Fu Yoga,5.8,254212245
7339,"[14, 18, 35, 10751]",9598,25.628,Babe,6.2,254134910
8354,"[28, 12, 35]",11199,23.25,Wild Hogs,5.9,253625427
916,"[16, 35, 10751, 14]",568124,326.224,Encanto,7.7,253000000
5415,"[35, 10749, 18, 10751, 10402]",11887,25.798,High School Musical 3: Senior Year,6.6,252909177
1340,"[16, 10751, 14, 12, 35, 10749]",11970,71.964,Hercules,7.5,252712101
8258,"[35, 878, 28]",479455,36.658,Men in Black: International,6.0,252608480
8121,"[878, 28, 12]",320288,49.479,Dark Phoenix,6.0,252442974
2131,"[18, 12, 37]",44264,20.866,True Grit,7.3,252276927
6069,"[35, 10751, 12]",1281,18.609,Bean,6.4,251212670
4095,"[18, 80]",168672,22.114,American Hustle,6.8,251171807
5087,"[35, 10749]",9489,18.66,You've Got Mail,6.6,250821495
3462,"[28, 18, 53]",9798,22.286,Enemy of the State,7.0,250649836
2329,"[12, 16, 10751]",10009,54.891,Brother Bear,7.2,250397798
5581,"[28, 12]",9342,31.061,The Mask of Zorro,6.5,250288523
4102,"[10751, 16, 35, 878]",2300,31.415,Space Jam,6.8,250200000
2697,"[28, 12, 18, 36, 10752]",12289,16.907,Red Cliff,7.2,250100000
5098,"[27, 9648]",565,33.84,The Ring,6.6,249348933
6628,"[27, 9648]",2667,37.234,The Blair Witch Project,6.3,248639099
6099,"[16, 10751, 35]",109451,43.066,Cloudy with a Chance of Meatballs 2,6.4,248384621
2817,"[53, 18, 9648]",9741,32.438,Unbreakable,7.1,248118121
802,"[16, 28, 12, 80, 35]",629542,174.137,The Bad Guys,7.7,248000000
5331,[35],8467,36.932,Dumb and Dumber,6.6,247275374
7707,[35],109418,101.898,Grown Ups 2,6.1,247022278
4885,"[53, 18, 878]",450465,51.309,Glass,6.7,246941965
4091,"[12, 35, 16, 10751]",227973,28.968,The Peanuts Movie,6.8,246233113
4355,"[16, 35, 10751, 37, 12]",44896,49.212,Rango,6.8,245724603
4534,"[35, 18, 10749]",712,16.46,Four Weddings and a Funeral,6.8,245700832
4865,"[10751, 14, 12]",448119,34.237,Dolittle,6.7,245692007
3343,"[28, 80, 878, 53]",754,25.754,Face/Off,7.0,245676146
8170,"[28, 12, 35, 10751, 878]",308531,40.704,Teenage Mutant Ninja Turtles: Out of the Shadows,6.0,245623848
8007,"[35, 14]",62213,35.885,Dark Shadows,6.0,245527149
9569,"[878, 28]",1927,45.877,Hulk,5.5,245360480
4981,"[35, 18, 10749]",8265,15.968,Welcome to the Sticks,6.7,245144417
0,"[18, 80]",238,97.882,The Godfather,8.7,245066411
2995,"[35, 10749, 18]",508,44.543,Love Actually,7.1,244931766
9152,"[28, 35, 878]",257344,65.519,Pixels,5.7,244874809
8995,"[28, 12]",184315,59.033,Hercules,5.8,244819862
3475,"[28, 35, 80]",2109,45.667,Rush Hour,7.0,244721064
1522,"[12, 35, 878]",196,29.096,Back to the Future Part III,7.5,244527583
1356,[18],881,26.674,A Few Good Men,7.5,243240178
5311,"[16, 35, 10751]",22794,46.767,Cloudy with a Chance of Meatballs,6.6,242988466
2899,"[10402, 18]",65,41.966,8 Mile,7.1,242875078
6955,[35],274167,38.693,Daddy's Home,6.3,242786137
7235,"[10751, 35]",12154,16.737,3 Men and a Baby,6.2,242780960
8739,"[878, 28]",97020,33.75,RoboCop,5.8,242688965
8208,"[28, 18, 9648, 53]",9268,21.125,Eraser,6.0,242295562
7859,"[878, 27, 9648]",126889,62.008,Alien: Covenant,6.1,240891763
2701,"[18, 36]",363676,31.001,Sully,7.2,240797623
9753,"[28, 12, 878]",121856,33.53,Assassin's Creed,5.4,240697856
7006,"[35, 18, 14]",9339,33.313,Click,6.2,240685326
8833,"[28, 27, 878]",71679,4.956,Resident Evil: Retribution,5.8,240159255
3825,"[28, 53]",1573,31.684,Die Hard 2,6.9,240031094
8824,"[12, 35]",9396,19.83,Crocodile Dundee II,5.8,239606210
1303,"[28, 35, 53]",718930,584.709,Bullet Train,7.5,239260044
3065,"[35, 18, 10749]",455207,29.289,Crazy Rich Asians,7.1,238539198
6346,"[28, 80, 53]",9679,31.036,Gone in Sixty Seconds,6.4,237202299
4685,"[18, 10402, 10749]",11009,21.039,Saturday Night Fever,6.7,237113184
2852,"[18, 35, 10749]",82693,25.013,Silver Linings Playbook,7.1,236412453
